COL video title VAL David Dante - Speedy Gonzales.wmv COL channel name VAL delwoodjef	COL video title VAL Quincy Jones - "A Taste of Honey" (1962) COL channel name VAL martsie74	0
COL video title VAL fingazz - Didn't I Blow Your Mind - Classics For The OG'S Vo COL channel name VAL AntChiquita	COL video title VAL Glen Hansard - The Parting Glass COL channel name VAL minorbirdmusic	0
COL video title VAL Antony - Landslide COL channel name VAL Jonny Shelby	COL video title VAL David Guetta - Titanium (Cover) COL channel name VAL Julia Westlin	0
COL video title VAL MARTY ROBBINS - MARIA ELENA COL channel name VAL tommy194070	COL video title VAL Greg Osby - Big Foot COL channel name VAL piketha	0
COL video title VAL Connie Francis "Bésame Mucho" With Lyrics HD COL channel name VAL D' Citras	COL video title VAL PAT BOONE - HARBOR LIGHTS COL channel name VAL NANCYFLORESSANTOS	0
COL video title VAL Lionel hampton - I Almost Lost My Mind COL channel name VAL OnlyJazzHQ	COL video title VAL ON THE SUNNY SIDE OF THE STREET Benny Goodman Sextet Peggy Lee COL channel name VAL cdbpdx	0
COL video title VAL Shakin' Stevens - Endless Sleep COL channel name VAL Rocker Quo	COL video title VAL Mario Lanza - Arrivederci Roma COL channel name VAL stefanboro	0
COL video title VAL Dixie Chicks - Hallelujah I Just Love Him So COL channel name VAL OTCDF	COL video title VAL Otis Redding - Cupid (Sam Cooke Cover) COL channel name VAL moloha06	0
COL video title VAL Crazy Cavan & The Rhythm Rockers - Margie .wmv COL channel name VAL Johnny Luck	COL video title VAL Do You Know the Way to San Jose? COL channel name VAL rdoesch	0
COL video title VAL Robert Glasper - Think Of One (Monk) COL channel name VAL Gabriel Rao	COL video title VAL Queen - Who Wants To Live Forever (by Ian Meeson & Belinda Gillet) 1989 COL channel name VAL Queen Official	0
COL video title VAL Chris de Burgh - Footsteps - Special Edition 2009 COL channel name VAL Music Contact	COL video title VAL Sergio Franchi -- You'll never walk Alone COL channel name VAL Michaelbos	1
COL video title VAL The Spencer Davis Group - Keep on Running COL channel name VAL PanpanCucul	COL video title VAL Ladi Geisler - Java COL channel name VAL Socratess2007	0
COL video title VAL Jeff Steinberg - Goldfinger COL channel name VAL szwedzkiPL	COL video title VAL Sweethearts Of The Rodeo - so sad - COL channel name VAL netphil2001	0
COL video title VAL Chuck Berry- Carol COL channel name VAL Max. Agostini	COL video title VAL somebody to love-jefferson airplane COL channel name VAL Nap Leonopolis	0
COL video title VAL Duke Ellington - I Want to Hold Your Hand COL channel name VAL Gil	COL video title VAL Les Reed - 国境の南 (South of the Border) COL channel name VAL Y. Tanaka	0
COL video title VAL Trees - Little Sadie COL channel name VAL Mena García	COL video title VAL The Lee Harvey Oswald Band - Locomotion COL channel name VAL ashemon	0
COL video title VAL Jan Lundgren Trio & Stacey Kent - My foolish Heart COL channel name VAL Style Music	COL video title VAL Nobody's Sweetheart COL channel name VAL Lenny Dee - Topic	0
COL video title VAL Grace Slick and the Great Society - Nature Boy COL channel name VAL RoachForge	COL video title VAL "O Come\, O Come\, Emmanuel" - Seacoast Worship COL channel name VAL Seacoast Music	0
COL video title VAL Hallelujah - Leonard Cohen - 7th Ave cover (Official Video) COL channel name VAL 7thAve Band	COL video title VAL Two Loves Have I Diamonds 1953 Atlantic 45  1003 B COL channel name VAL Amnondoowop	0
COL video title VAL Mahalia Jackson  Nearer My God To Thee  (Original Full Version) COL channel name VAL geobink	COL video title VAL A Burt Co. pressed Victor record..Nearer my God to thee ..Haydn Quartet 1902 COL channel name VAL Jack Stanley	1
COL video title VAL The 5678's Harlem Shuffle COL channel name VAL mood0indigo	COL video title VAL Toots Thielemans & Bill Evans - The Days Of Wine And Roses COL channel name VAL Puerto Libre	0
COL video title VAL JOE D. JOHNSON. T FOR THELMA. COL channel name VAL 45alany	COL video title VAL Joy Division - Love Will Tear Us Apart (Peel Sessions 1979) COL channel name VAL COD2snipersarefornub	0
COL video title VAL Jimmy Cliff - Wild World. COL channel name VAL jdan222	COL video title VAL Vanessa Williams - Never Can Say Goodbye COL channel name VAL Dante Williams	0
COL video title VAL Sunday's Child - Maybe I'm Amazed COL channel name VAL leeoalves2210	COL video title VAL Terry Baxter and his Orchestra-Thank You Falettin Me Be Mice Elf Agin COL channel name VAL funkybeatdown	0
COL video title VAL Esther Ofarim אסתר עופרים - Morning has broken COL channel name VAL conmad24	COL video title VAL Gustav Winckler - Når du ser et stjerneskud (When You Wish Upon a Star) COL channel name VAL stigekalder	0
COL video title VAL Julienne Taylor - Please\, Please\, Please Let Me Get What I Want COL channel name VAL evosoundVEVO	COL video title VAL Traincha - Dont Make Me Over COL channel name VAL allan8he	0
COL video title VAL Edwin Starr - War (Original Video - 1969) COL channel name VAL Stream Crops	COL video title VAL Sammy Fain - Love Me Or Leave Me (1929) COL channel name VAL bsgs98	0
COL video title VAL John Laws - A Lovers Question 1958 Festival FK-3056.wmv COL channel name VAL 5GTRFMDJ	COL video title VAL Cina Samuelson - Please Help Me I'm Falling COL channel name VAL CoolCountryMusic - CCM	0
COL video title VAL New Trolls - Let It Be Me COL channel name VAL SisterLighten	COL video title VAL I Like Chopin - MSSO COL channel name VAL GratusAccendere	0
COL video title VAL Gregory James Edition - Love and Happiness COL channel name VAL incrediblecHiller	COL video title VAL Recording "A Case of You" COL channel name VAL mendezpaguia	0
COL video title VAL Bon Jovi & Willy DeVille ~ Save The Last Dance COL channel name VAL LovesongsBySunshine	COL video title VAL otis redding- lucille COL channel name VAL MissMoesbee	0
COL video title VAL "Everybody Hurts" - R.E.M. cover By Ty Walker COL channel name VAL Ty Walker	COL video title VAL 3 Way Cum - I Wanna Be Your Dog COL channel name VAL Adrian Txus	0
COL video title VAL Heroes - Sieff\, Sacha & Manuel Armstrong COL channel name VAL Bewlay Monteiro	COL video title VAL Jacques Brel - Ne Me Quitte Pas COL channel name VAL MiyuriLunyLove	0
COL video title VAL She - Ivan Lins (Charles Aznavour) COL channel name VAL KateCat 1	COL video title VAL Jeff Lynne She COL channel name VAL Eddy Jansen	1
COL video title VAL Werner Overheidt Hotel zur Einsamkeit COL channel name VAL Charles Urban	COL video title VAL The David Grisman Quintet - Minor Swing COL channel name VAL Aki Iwamura	0
COL video title VAL Kaw-Liga  - Ray Price 1976 COL channel name VAL jeriw	COL video title VAL PAT BOONE - HARBOR LIGHTS COL channel name VAL NANCYFLORESSANTOS	0
COL video title VAL Duke Ellington - I Want to Hold Your Hand COL channel name VAL Gil	COL video title VAL Kaleidoscope - Louisiana Man COL channel name VAL ErrorIsProgress	0
COL video title VAL THE T-BONES - FLY ME TO THE MOON (1966) COL channel name VAL Jose Esquivel	COL video title VAL The Siegel-Schwall Band - R.I.P. Siegel-Schwall ( Full Album ) 1974 COL channel name VAL FABTBIRDS BLUES	0
COL video title VAL Herb Pedersen - Last Thing On My Mind COL channel name VAL Rune Fløtre	COL video title VAL Karen Mok Wicked Game Official  MV COL channel name VAL UNIVERSAL MUSIC TAIWAN 環球音樂	0
COL video title VAL TORNERAI - Carlo Buti COL channel name VAL lindyhoppers	COL video title VAL "The Four Freshmen  Mood Indigo" COL channel name VAL Motown Deep Cuts\, PAMS Jingles & More with Tomovox	0
COL video title VAL Marianne Faithfull - She Moved Thru' the Fair COL channel name VAL NDsleuth92	COL video title VAL Chris Tomlin - Angels We Have Heard on High COL channel name VAL Ziyu Lu	0
COL video title VAL Lean on Me (Bill Withers)- The Pikers A Cappella COL channel name VAL The Pikers	COL video title VAL Jimmy Ricks- It's A Good Day COL channel name VAL soulfuljakazz07	0
COL video title VAL La Muerte - Mannish Boy (Muddy Waters Cover) COL channel name VAL CoverHeaven	COL video title VAL 'I'm A Man' - new version by The Bordellos (orig. by Bo Diddley / The Yardbirds) COL channel name VAL FruitsdeMer2	1
COL video title VAL Ray Anthony Choir - Over The Rainbow COL channel name VAL Miguel Angel Olondriz	COL video title VAL Over The Rainbow - Derek Watkins.mov COL channel name VAL Derek Lawton	1
COL video title VAL PAT BOONE - HARBOR LIGHTS COL channel name VAL NANCYFLORESSANTOS	COL video title VAL "Down By The Old Mill Stream"- BING CROSBY COL channel name VAL gramophoneshane	0
COL video title VAL Les　Paul　-　WHISPERING COL channel name VAL konidolfine	COL video title VAL SAEKO / MY WAY (SUBTITLE) COL channel name VAL Kiskent	0
COL video title VAL Maria Markesini-Slow Hot Wind COL channel name VAL peaceful k	COL video title VAL Billie Holiday - These Foolish Things COL channel name VAL Jillian-Kate	0
COL video title VAL Helen Ward (Benny Goodman & His Orchestra) - I've Got a Feelin' You're Foolin' - NBC Broadcasts COL channel name VAL berry chu	COL video title VAL The Baseballs fans españa- Tracklist de Good Ol' Christmas 2 Have Yourself a Merry Little Christmas COL channel name VAL Thebaseballsspainfan	0
COL video title VAL Have yourself a Merry Christmas - Dan + Shay COL channel name VAL Hallie Hunziker	COL video title VAL Have Yourself a Merry Little Christmas (cover) Megan Nicole COL channel name VAL Megan Nicole	1
COL video title VAL One Man Into The Woods - Medley - Nick Pitera COL channel name VAL Nick Pitera	COL video title VAL June Christy - Baby All The Time - http://www.Chaylz.com COL channel name VAL hottandsweaty	0
COL video title VAL Connie Fisher - Secret Love COL channel name VAL classicsandjazz	COL video title VAL ABBA - Chiquitita (Spanish Version) COL channel name VAL DODV	0
COL video title VAL Nancy Wilson ft Billy May & His Orchestra - Too Late Now (Capitol Records 1966) COL channel name VAL RoundMidnightTV	COL video title VAL Friday on My Mind - Pin Ups [1973] - David Bowie COL channel name VAL David Bowie	0
COL video title VAL Dedicated To The One I Love - The Temprees COL channel name VAL Silent1LM562	COL video title VAL JAMBALAYA by Moon Mullican COL channel name VAL cdbpdx	0
COL video title VAL Fairport Convention "Bird On A Wire" COL channel name VAL sbritt	COL video title VAL Aretha Franklin - Didn\\\\\\'t I COL channel name VAL afitzpatrick100	0
COL video title VAL The OC Supertones - Joy to the World COL channel name VAL Rachael Jamison	COL video title VAL Jerry Vale - Blue Velvet COL channel name VAL GoldenOldies101	0
COL video title VAL Ferrante & Teicher - The Sound of Silence (10/12) COL channel name VAL MultiUriahheep	COL video title VAL The Herd - A Change Is Gonna Come (Sam Cooke) Cover COL channel name VAL niknewys	0
COL video title VAL João Suplicy - Heartbreak Hotel | CD Love Me Tender COL channel name VAL João Suplicy	COL video title VAL Jerry Reed - Barbara Allen COL channel name VAL madgab5	0
COL video title VAL Lover Come Back To Me - Cal Tjader COL channel name VAL Susumu Murakoshi	COL video title VAL Butts Band - Kansas City COL channel name VAL Iarzevego	0
COL video title VAL New Trolls - Let It Be Me COL channel name VAL SisterLighten	COL video title VAL Jerry Gonzalez - Reflections COL channel name VAL aseaoffaces	0
COL video title VAL Kenny Drew / Niels-Henning Orsted Pedersen - You Don`t Know What Love Is COL channel name VAL mogurin3131	COL video title VAL You Don't Know What Love Is by: Rio Nido COL channel name VAL Jazmix Arts & Entertainment	1
COL video title VAL Barbra Streisand - Alfie COL channel name VAL kertoip8707	COL video title VAL Kerry Ellis-Alfie COL channel name VAL thesound ofstage	1
COL video title VAL Erroll Garner - Frankie and Johnny Fantasy COL channel name VAL Selim Tezcan	COL video title VAL Frankie and Johnny COL channel name VAL Burl Ives - Topic	1
COL video title VAL JAWADDE  vrijen vrijen COL channel name VAL Filip Filmkes	COL video title VAL Chad Brownlee - (Christmas) Baby Please Come Home - OFFICIAL (HD) COL channel name VAL Chad Brownlee	0
COL video title VAL Glen Campbell   Walk\, don't run COL channel name VAL Hans Helmich	COL video title VAL Art Garfunkel - I Believe (When I Fall In Love With You I Will Be Forever) COL channel name VAL kylecrazyford	0
COL video title VAL Clydie King - The Long And Winding Road COL channel name VAL Lalo Cabañas	COL video title VAL HANK SNOW - SEND ME THE PILLOW YOU DREAM ON (1961) COL channel name VAL Jose Esquivel	0
COL video title VAL Song for a Winter's Night - Gordon Lightfoot (Cover) (Quintessence) COL channel name VAL hillsfolkclub	COL video title VAL Tony Rice ~ Song For a Winter's Night COL channel name VAL BluegrassTonyRice	1
COL video title VAL HANK SNOW - I LOVE YOU BECAUSE (1961) COL channel name VAL Jose Esquivel	COL video title VAL I Can't Make You Love Me - Leslie Henstock COL channel name VAL PYMK	0
COL video title VAL Nancy Wilson - Easy Living COL channel name VAL Wilson Webster	COL video title VAL Laurindo Almeida Michelle COL channel name VAL MrBeatlesCovers	0
COL video title VAL Kaleidoscope - Louisiana Man COL channel name VAL ErrorIsProgress	COL video title VAL Heart-Shaped Box - Jay Smith COL channel name VAL Tinaaa	0
COL video title VAL The Chocolate Watchband - milkcow blues COL channel name VAL Reny Sailor	COL video title VAL Desafinado Quincy Jones COL channel name VAL Chamdala	0
COL video title VAL Les Elgart - Stompin' At The Savoy COL channel name VAL SleazyEmotions	COL video title VAL Elvis Presley With The Jordanaires - A Mess Of Blues (RCA) 45 RPM COL channel name VAL hical45s	0
COL video title VAL Julio Iglesias - Une Chanson Qui Revient COL channel name VAL JC7Musica	COL video title VAL Van Alexander & His Orchestra - Way Down Yonder In New Orleans Mambo COL channel name VAL LittleMissLounge	0
COL video title VAL Susperia - The Sun Always Shines On TV COL channel name VAL Vandrefalk	COL video title VAL Ozzie Nelson Orchestra Dream A Little Dream Of Me COL channel name VAL jesmelric	0
COL video title VAL Mary Coughlan - Mother's little helper COL channel name VAL enlufs	COL video title VAL Έλλη Πασπαλά - Love For Sale COL channel name VAL Yannis Ker	0
COL video title VAL U2 - Christmas (Baby Please Come Home) COL channel name VAL Paul0X	COL video title VAL Van Alexander & His Orchestra - Way Down Yonder In New Orleans Mambo COL channel name VAL LittleMissLounge	0
COL video title VAL Sarah Vaughan - How High The Moon (Live @ Mister Kelly's Chicago) 1957 COL channel name VAL RoundMidnightTV	COL video title VAL Prince Charles & The City Beat Band - Jailhouse Rock (12" Mix) COL channel name VAL UnidiscMusic	0
COL video title VAL Jerry Lee Lewis - Folsom Prison Blues COL channel name VAL Boxbot79	COL video title VAL Bobby Vinton Raindrops Keep Fallin' On My Head COL channel name VAL sunsetgurl1	0
COL video title VAL "Won't Back Down" by Dawn Landes COL channel name VAL Dawn Landes	COL video title VAL Bad Habitz - The Boys Are Back In Town-Do Anything You Want To D.wmv COL channel name VAL Petter Opøien	0
COL video title VAL Johnny Tu N'es Pas Un Ange - Edith Piaf COL channel name VAL Semulex	COL video title VAL George Cables - Emily COL channel name VAL bbny10001	0
COL video title VAL You Don't Know What Love Is by: Rio Nido COL channel name VAL Jazmix Arts & Entertainment	COL video title VAL Kenny Drew / Niels-Henning Orsted Pedersen - You Don`t Know What Love Is COL channel name VAL mogurin3131	1
